Year | Année,NPRI ID | ID INRP,Company Name | Raison Sociale,Facility Name | Nom de l'installation,City | Ville,CSD | SDR,CA or CMA | AR ou RMR,Economic Region | Région économique,Province | Province,Latitude | Latitude,Longitude | Longitude,Substance Name (English) | Nom de substance (Anglais),Substance Name (French) | Nom de substance (Français),Units | Unités,Stack Emissions | Émissions de cheminées,Direct Discharge | Évacuations directes,Footnotes | Notes de bas de page,,
2014,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Polonium-210,Polonium-210,MBq,NRM | NRS,13.3,,,
2013,1147,Cameco,Rabbit Lake,Saskatoon,,,,SK,58.1978,-103.7136,Uranium,Uranium,kg,NRM | NRS,266.8,,,
2013,1147,Cameco,Rabbit Lake,Saskatoon,,,,SK,58.1978,-103.7136,Thorium-230,Thorium-230,MBq,NRM | NRS,85.0,,,
2013,1147,Cameco,Rabbit Lake,Saskatoon,,,,SK,58.1978,-103.7136,Radium-226,Radium-226,MBq,NRM | NRS,32.7,,,
2013,1147,Cameco,Rabbit Lake,Saskatoon,,,,SK,58.1978,-103.7136,Lead-210,Plomb-210,MBq,NRM | NRS,DL,Loadings were less than the detection limit | Les rejets étaient inférieurs à la limite de détection,,
2013,1147,Cameco,Rabbit Lake,Saskatoon,,,,SK,58.1978,-103.7136,Polonium-210,Polonium-210,MBq,NRM | NRS,138.2,,,
2013,1148,Cameco,Key Lake,Saskatoon,,,,SK,57.2067,-105.6592,Uranium,Uranium,kg,NRM | NRS,24.2,,,
2013,1148,Cameco,Key Lake,Saskatoon,,,,SK,57.2067,-105.6592,Thorium-230,Thorium-230,MBq,NRM | NRS,88.3,,,
2013,1148,Cameco,Key Lake,Saskatoon,,,,SK,57.2067,-105.6592,Radium-226,Radium-226,MBq,NRM | NRS,86.6,,,
2013,1148,Cameco,Key Lake,Saskatoon,,,,SK,57.2067,-105.6592,Lead-210,Plomb-210,MBq,NRM | NRS,97.5,,,
2013,1148,Cameco,Key Lake,Saskatoon,,,,SK,57.2067,-105.6592,Polonium-210,Polonium-210,MBq,NRM | NRS,31.5,,,
2013,1149,Cameco,McArthur River,Saskatoon,,,,SK,57.7625,-105.0519,Uranium,Uranium,kg,NRM | NRS,24.8,,,
2013,1149,Cameco,McArthur River,Saskatoon,,,,SK,57.7625,-105.0519,Thorium-230,Thorium-230,MBq,NRM | NRS,22.7,,,
2013,1149,Cameco,McArthur River,Saskatoon,,,,SK,57.7625,-105.0519,Radium-226,Radium-226,MBq,NRM | NRS,155.8,,,
2013,1149,Cameco,McArthur River,Saskatoon,,,,SK,57.7625,-105.0519,Lead-210,Plomb-210,MBq,NRM | NRS,45.5,,,
2013,1149,Cameco,McArthur River,Saskatoon,,,,SK,57.7625,-105.0519,Polonium-210,Polonium-210,MBq,NRM | NRS,106.8,,,
2013,19397,Cameco,Cigar Lake,Saskatoon,,,,SK,58.0686,-104.5406,Uranium,Uranium,kg,NRM | NRS,0.2,,,
2013,19397,Cameco,Cigar Lake,Saskatoon,,,,SK,58.0686,-104.5406,Thorium-230,Thorium-230,MBq,NRM | NRS,1.8,,,
2013,19397,Cameco,Cigar Lake,Saskatoon,,,,SK,58.0686,-104.5406,Radium-226,Radium-226,MBq,NRM | NRS,2.9,,,
2013,19397,Cameco,Cigar Lake,Saskatoon,,,,SK,58.0686,-104.5406,Lead-210,Plomb-210,MBq,NRM | NRS,14.1,,,
2013,19397,Cameco,Cigar Lake,Saskatoon,,,,SK,58.0686,-104.5406,Polonium-210,Polonium-210,MBq,NRM | NRS,3.6,,,
2013,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Uranium,Uranium,kg,NRM | NRS,1.8,,,
2013,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Thorium-230,Thorium-230,MBq,NRM | NRS,19.6,,,
2013,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Radium-226,Radium-226,MBq,NRM | NRS,6.0,,,
2013,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Lead-210,Plomb-210,MBq,NRM | NRS,74.4,,,
2013,4866,Orano,McClean Lake,Saskatoon,,,,SK,58.2611,-103.8025,Polonium-210,Polonium-210,MBq,NRM | NRS,17.7,,,
